"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","stimulus","question_order","success","word","task","new_stim","input","stimuli","item","correct_response","testing_condition","correct","target","confound","name","view_history"
"18698"," ","html-keyboard-response","134","302594","0.0-9.0","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 30px"">Great, those are all the word parts! You'll now see the full words we've received in this communication. Try to pay lots of attention to the words we'll show you; later, world leaders will ask you some questions on what you saw. The words will follow each other quite quickly, each round only takes 80 seconds; it seems that the aliens were in a hurry :-)</p>
      <p style=""font-size: 30px"">Please presss the spacebar.<p>","","","","","","","","","","","","","","",""
"null","null","html-keyboard-response","135","303596","0.0-10.0-0.0","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DERNVUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","136","304598","0.0-10.0-0.1","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MJWMJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","137","305609","0.0-10.0-0.2","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DOFTBVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","138","306610","0.0-10.0-0.3","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">OXVJLKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","139","307612","0.0-10.0-0.4","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">PNLMSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","140","308613","0.0-10.0-0.5","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">IBDLLZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","141","309614","0.0-10.0-0.6","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">CQMOVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","142","310615","0.0-10.0-0.7","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DERNVZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","143","311616","0.0-10.0-0.8","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DOFTBKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","144","312617","0.0-10.0-0.9","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SEWIYZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","145","313617","0.0-10.0-0.10","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">VPKWHEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","146","314619","0.0-10.0-0.11","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GRYLJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","147","315620","0.0-10.0-0.12","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MJWMVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","148","316621","0.0-10.0-0.13","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">ZUKXOZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","149","317622","0.0-10.0-0.14","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">VPKWHUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","150","318623","0.0-10.0-0.15","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">IBDLLDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","151","319624","0.0-10.0-0.16","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">RKXAHVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","152","320626","0.0-10.0-0.17","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MJWMDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","153","321626","0.0-10.0-0.18","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">PNLMDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","154","322627","0.0-10.0-0.19","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">RKXAHJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","155","323629","0.0-10.0-0.20","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GRYLTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","156","324630","0.0-10.0-0.21","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">WOFHEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","157","325630","0.0-10.0-0.22","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">CQMOKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","158","326631","0.0-10.0-0.23","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">LSZGAVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","159","327633","0.0-10.0-0.24","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GBMYKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","160","328635","0.0-10.0-0.25","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">PNLMZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","161","329636","0.0-10.0-0.26","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SEWIYSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","162","330637","0.0-10.0-0.27","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">RKXAHDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","163","331638","0.0-10.0-0.28","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">OXVJLJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","164","332640","0.0-10.0-0.29","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">IBDLLUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","165","333641","0.0-10.0-0.30","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">KFVHSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","166","334642","0.0-10.0-0.31","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GUVRDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","167","335643","0.0-10.0-0.32","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">WOFHDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","168","336645","0.0-10.0-0.33","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GBMYDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","169","337645","0.0-10.0-0.34","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GUVRJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","170","338647","0.0-10.0-0.35","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">VPKWHSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","171","339649","0.0-10.0-0.36","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">IBDLLEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","172","340649","0.0-10.0-0.37","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DERNVSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","173","341651","0.0-10.0-0.38","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">RKXAHKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","174","342652","0.0-10.0-0.39","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SEWIYUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","175","343653","0.0-10.0-0.40","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DERNVEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","176","344655","0.0-10.0-0.41","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">ZUKXODJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","177","345656","0.0-10.0-0.42","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">KFVHUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","178","346658","0.0-10.0-0.43","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">WOFHZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","179","347659","0.0-10.0-0.44","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">OXVJLTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","180","348660","0.0-10.0-0.45","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">LSZGADGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","181","349661","0.0-10.0-0.46","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GUVRTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","182","350663","0.0-10.0-0.47","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">KFVHEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","183","351664","0.0-10.0-0.48","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SEWIYDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","184","352665","0.0-10.0-0.49","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GBMYTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","185","353667","0.0-10.0-0.50","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MJWMKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","186","354668","0.0-10.0-0.51","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MEOFIEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","187","355670","0.0-10.0-0.52","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">PNLMUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","188","356672","0.0-10.0-0.53","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DOFTBTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","189","357673","0.0-10.0-0.54","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SLHUODGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","190","358675","0.0-10.0-0.55","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">UYZYEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","191","359675","0.0-10.0-0.56","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GRYLDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","192","360677","0.0-10.0-0.57","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">OXVJLVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","193","361678","0.0-10.0-0.58","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">WOFHSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","194","362679","0.0-10.0-0.59","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GBMYJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","195","363681","0.0-10.0-0.60","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">UYZYSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","196","364682","0.0-10.0-0.61","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">LSZGATWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","197","365684","0.0-10.0-0.62","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MEOFISXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","198","366685","0.0-10.0-0.63","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">CQMOTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","199","367686","0.0-10.0-0.64","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">ZUKXOUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","200","368687","0.0-10.0-0.65","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MEOFIZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","201","369689","0.0-10.0-0.66","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">ZUKXOEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","202","370690","0.0-10.0-0.67","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">UYZYUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","203","371692","0.0-10.0-0.68","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">LSZGAKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","204","372692","0.0-10.0-0.69","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SLHUOJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","205","373693","0.0-10.0-0.70","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GRYLVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","206","374695","0.0-10.0-0.71","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">KFVHDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","207","375696","0.0-10.0-0.72","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">VPKWHZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","208","376697","0.0-10.0-0.73","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MEOFIDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","209","377698","0.0-10.0-0.74","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">DOFTBDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","210","378700","0.0-10.0-0.75","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GUVRKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","211","379701","0.0-10.0-0.76","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">UYZYDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","212","380702","0.0-10.0-0.77","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SLHUOTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","213","381702","0.0-10.0-0.78","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">CQMOJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","214","382704","0.0-10.0-0.79","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SLHUOVMIX</p>","","","","training","","","","","","","","","","",""
"3292"," ","html-keyboard-response","215","385996","0.0-11.0","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 30px"">Great, you've seen the first block of words. You may now take a short break.</p>
      <p style=""font-size: 30px"">Press the spacebar when you're ready to continue.</p>","","","","","","","","","","","","","","",""
"null","null","html-keyboard-response","216","386997","0.0-12.0-0.0","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SLHUOVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","217","387998","0.0-12.0-0.1","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">OXVJLJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","218","388999","0.0-12.0-0.2","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GUVRKQW</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","219","390000","0.0-12.0-0.3","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">WOFHDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","220","391002","0.0-12.0-0.4","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GRYLVMIX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","221","392003","0.0-12.0-0.5","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">PNLMZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","222","393004","0.0-12.0-0.6","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">ZUKXOEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","223","394006","0.0-12.0-0.7","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">WOFHSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","224","395007","0.0-12.0-0.8","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">UYZYEYX</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","225","396008","0.0-12.0-0.9","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GUVRJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","226","397009","0.0-12.0-0.10","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GRYLDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","227","398010","0.0-12.0-0.11","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">ZUKXODJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","228","399011","0.0-12.0-0.12","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">PNLMUYL</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","229","400012","0.0-12.0-0.13","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">GUVRDGI</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","230","401014","0.0-12.0-0.14","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">MJWMJNO</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","231","402015","0.0-12.0-0.15","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">WOFHZFGC</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","232","403016","0.0-12.0-0.16","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">VPKWHSXD</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","233","404017","0.0-12.0-0.17","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">SLHUOTWYN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","234","405018","0.0-12.0-0.18","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">PNLMDJN</p>","","","","training","","","","","","","","","","",""
"null","null","html-keyboard-response","235","406019","0.0-12.0-0.19","69c6a36442f19e441d78eb77","698af3c7ed46e59b23a73289","69cfbf43256b0b71c4795e98","<p style=""font-size: 60px; font-family: FragmentMono"">IBDLLEYX</p>","","","","training","","","","","","","","","","",""
