"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","stimulus","question_order","success","word","task","new_stim","input","stimuli","item","correct_response","testing_condition","correct","target","confound","name"
"null","null","html-keyboard-response","540","719207","0.0-18.0-0.74","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZEPIUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","541","720207","0.0-18.0-0.75","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">SMUNTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","542","721214","0.0-18.0-0.76","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","543","722223","0.0-18.0-0.77","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">FHICDUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","544","723232","0.0-18.0-0.78","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","545","724239","0.0-18.0-0.79","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">BIPATGZX</p>","","","","training","","","","","","","","","",""
"2261"," ","html-keyboard-response","546","726500","0.0-19.0","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 30px"">Great, you've seen the fifth block of words. You may now take a short break.</p>
      <p style=""font-size: 30px"">Press the spacebar when you're ready to continue.</p>","","","","","","","","","","","","","",""
"null","null","html-keyboard-response","547","727512","0.0-20.0-0.0","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">BIPAPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","548","728521","0.0-20.0-0.1","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">IFHCUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","549","729536","0.0-20.0-0.2","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">QGZSQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","550","730536","0.0-20.0-0.3","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">FHICDUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","551","731537","0.0-20.0-0.4","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZKWOKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","552","732548","0.0-20.0-0.5","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JZQMJQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","553","733550","0.0-20.0-0.6","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UWQEOCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","554","734551","0.0-20.0-0.7","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">TMZDNQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","555","735555","0.0-20.0-0.8","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UWQEOKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","556","736563","0.0-20.0-0.9","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZKWOBWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","557","737564","0.0-20.0-0.10","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">XFSVOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","558","738571","0.0-20.0-0.11","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">QGZSKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","559","739578","0.0-20.0-0.12","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","560","740587","0.0-20.0-0.13","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JCPACYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","561","741595","0.0-20.0-0.14","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">RUOSFKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","562","742596","0.0-20.0-0.15","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">BIPATGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","563","743598","0.0-20.0-0.16","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","564","744602","0.0-20.0-0.17","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">VFCGCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","565","745603","0.0-20.0-0.18","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">OTJMUQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","566","746607","0.0-20.0-0.19","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">NLQDUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","567","747615","0.0-20.0-0.20","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JCPAQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","568","748616","0.0-20.0-0.21","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">RUOSFBWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","569","749618","0.0-20.0-0.22","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">LRYWUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","570","750620","0.0-20.0-0.23","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">TMZDNCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","571","751633","0.0-20.0-0.24","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">XFSVUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","572","752642","0.0-20.0-0.25","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UWQEOQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","573","753651","0.0-20.0-0.26","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">FHICDUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","574","754652","0.0-20.0-0.27","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">OTJMUKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","575","755657","0.0-20.0-0.28","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">TMZDNBWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","576","756663","0.0-20.0-0.29","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">SMUNUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","577","757673","0.0-20.0-0.30","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">FHICDPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","578","758675","0.0-20.0-0.31","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">IFHCTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","579","759686","0.0-20.0-0.32","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">NLQDPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","580","760691","0.0-20.0-0.33","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">RUOSFKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","581","761700","0.0-20.0-0.34","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","582","762701","0.0-20.0-0.35","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">SMUNOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","583","763707","0.0-20.0-0.36","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JZQMJKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","584","764714","0.0-20.0-0.37","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">CTSBITGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","585","765723","0.0-20.0-0.38","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZKWOQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","586","766734","0.0-20.0-0.39","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">LRYWPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","587","767741","0.0-20.0-0.40","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">CTSBIUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","588","768742","0.0-20.0-0.41","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">QGZSKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","589","769758","0.0-20.0-0.42","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JZQMJKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","590","770760","0.0-20.0-0.43","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZEPITGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","591","771762","0.0-20.0-0.44","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UWQEOKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","592","772763","0.0-20.0-0.45","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZEPIPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","593","773764","0.0-20.0-0.46","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">XFSVUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","594","774780","0.0-20.0-0.47","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">FHICDTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","595","775780","0.0-20.0-0.48","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">BIPAUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","596","776794","0.0-20.0-0.49","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZKWOCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","597","777795","0.0-20.0-0.50","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">IFHCOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","598","778810","0.0-20.0-0.51","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JZQMJCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","599","779821","0.0-20.0-0.52","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">CTSBIOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","600","780829","0.0-20.0-0.53","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">BIPAUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","601","781840","0.0-20.0-0.54","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">SMUNPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","602","782850","0.0-20.0-0.55","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">QGZSBWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","603","783860","0.0-20.0-0.56","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">OTJMUCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","604","784869","0.0-20.0-0.57","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">MEBMKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","605","785871","0.0-20.0-0.58","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">XFSVPGF</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","606","786880","0.0-20.0-0.59","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZEPIOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","607","787887","0.0-20.0-0.60","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">SMUNTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","608","788903","0.0-20.0-0.61","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZEPIUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","609","789913","0.0-20.0-0.62","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">MEBMBWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","610","790913","0.0-20.0-0.63","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">RUOSFCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","611","791916","0.0-20.0-0.64","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">NLQDOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","612","792917","0.0-20.0-0.65","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">LRYWTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","613","793933","0.0-20.0-0.66","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">TMZDNKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","614","794942","0.0-20.0-0.67","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">OTJMUBWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","615","795949","0.0-20.0-0.68","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JCPAKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","616","796961","0.0-20.0-0.69","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","617","797968","0.0-20.0-0.70","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">VFCGBWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","618","798970","0.0-20.0-0.71","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">MEBMQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","619","799974","0.0-20.0-0.72","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">VFCGKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","620","800989","0.0-20.0-0.73","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">MEBMKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","621","802003","0.0-20.0-0.74","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">IFHCUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","622","803018","0.0-20.0-0.75","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JCPABWGO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","623","804022","0.0-20.0-0.76","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">LRYWOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","624","805033","0.0-20.0-0.77","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">NLQDUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","625","806038","0.0-20.0-0.78","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">VFCGKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","626","807046","0.0-20.0-0.79","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">CTSBIUCSU</p>","","","","training","","","","","","","","","",""
"1764"," ","html-keyboard-response","627","808811","0.0-21.0","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 30px"">Great, you've seen the sixth block of words. You may now take a short break.</p>
      <p style=""font-size: 30px"">Press the spacebar when you're ready to continue.</p>","","","","","","","","","","","","","",""
"null","null","html-keyboard-response","628","809819","0.0-22.0-0.0","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">IFHCOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","629","810824","0.0-22.0-0.1","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">MEBMQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","630","811831","0.0-22.0-0.2","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">JZQMJKXH</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","631","812840","0.0-22.0-0.3","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UWQEOKUZ</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","632","813849","0.0-22.0-0.4","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">SMUNUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","633","814855","0.0-22.0-0.5","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">LRYWTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","634","815869","0.0-22.0-0.6","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">NLQDUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","635","816878","0.0-22.0-0.7","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">TMZDNQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","636","817885","0.0-22.0-0.8","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZEPIUCSU</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","637","818892","0.0-22.0-0.9","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UWQEOCYT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","638","819895","0.0-22.0-0.10","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">IFHCUZO</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","639","820902","0.0-22.0-0.11","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCTGZX</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","640","821912","0.0-22.0-0.12","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">ZKWOQAIT</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","641","822921","0.0-22.0-0.13","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">SMUNOQG</p>","","","","training","","","","","","","","","",""
"null","null","html-keyboard-response","642","823928","0.0-22.0-0.14","6696d81ba57640f9273a1949","698af3c7ed46e59b23a73289","69cfbf48d17e00e3e191bdd3","<p style=""font-size: 60px; font-family: FragmentMono"">UXJCPGF</p>","","","","training","","","","","","","","","",""
