"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","correct","target","confound","name"
"html-keyboard-response","10","40619","0.0-7.0-0.3","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">OAblcGUOA</p>","","","","","","","",""
"html-keyboard-response","11","41621","0.0-7.0-0.4","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">COTKYTOM</p>","","","","","","","",""
"html-keyboard-response","12","42633","0.0-7.0-0.5","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">OAblcrba</p>","","","","","","","",""
"html-keyboard-response","13","43647","0.0-7.0-0.6","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">bAdkmAM</p>","","","","","","","",""
"html-keyboard-response","14","44655","0.0-7.0-0.7","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">PcBTtAY</p>","","","","","","","",""
"html-keyboard-response","15","45670","0.0-7.0-0.8","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">cuOJbNac</p>","","","","","","","",""
"html-keyboard-response","16","46678","0.0-7.0-0.9","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">kdaAJrba</p>","","","","","","","",""
"html-keyboard-response","17","47686","0.0-7.0-0.10","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">YZJmGUOA</p>","","","","","","","",""
"html-keyboard-response","18","48695","0.0-7.0-0.11","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAaNac</p>","","","","","","","",""
"html-keyboard-response","19","49710","0.0-7.0-0.12","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">YZJmOcZJ</p>","","","","","","","",""
"html-keyboard-response","20","50719","0.0-7.0-0.13","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAaGUOA</p>","","","","","","","",""
"html-keyboard-response","21","51733","0.0-7.0-0.14","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">DmAMEtAY</p>","","","","","","","",""
"html-keyboard-response","22","52734","0.0-7.0-0.15","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">tmYhdTAh</p>","","","","","","","",""
"html-keyboard-response","23","53741","0.0-7.0-0.16","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">mZUrQGUOA</p>","","","","","","","",""
"html-keyboard-response","24","54751","0.0-7.0-0.17","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">NbmQUrAm</p>","","","","","","","",""
"html-keyboard-response","25","55766","0.0-7.0-0.18","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">cuOJbOcZJ</p>","","","","","","","",""
"html-keyboard-response","26","56774","0.0-7.0-0.19","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">bAdktAY</p>","","","","","","","",""
"html-keyboard-response","27","57775","0.0-7.0-0.20","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">tmYhYTOM</p>","","","","","","","",""
"html-keyboard-response","28","58784","0.0-7.0-0.21","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcrAm</p>","","","","","","","",""
"html-keyboard-response","29","59790","0.0-7.0-0.22","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">KBKBEtAY</p>","","","","","","","",""
"html-keyboard-response","30","60799","0.0-7.0-0.23","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">cuOJbrba</p>","","","","","","","",""
"html-keyboard-response","31","61817","0.0-7.0-0.24","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">YZJmNac</p>","","","","","","","",""
"html-keyboard-response","32","62823","0.0-7.0-0.25","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">BATOcYTOM</p>","","","","","","","",""
"html-keyboard-response","33","63832","0.0-7.0-0.26","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MDKPdTAh</p>","","","","","","","",""
"html-keyboard-response","34","64841","0.0-7.0-0.27","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZAOcZJ</p>","","","","","","","",""
"html-keyboard-response","35","65842","0.0-7.0-0.28","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">NbmQUNac</p>","","","","","","","",""
"html-keyboard-response","36","66855","0.0-7.0-0.29","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">COTKmCd</p>","","","","","","","",""
"html-keyboard-response","37","67864","0.0-7.0-0.30","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">KBKBEdTAh</p>","","","","","","","",""
"html-keyboard-response","38","68874","0.0-7.0-0.31","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MDKPmCd</p>","","","","","","","",""
"html-keyboard-response","39","69887","0.0-7.0-0.32","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREdTAh</p>","","","","","","","",""
"html-keyboard-response","40","70895","0.0-7.0-0.33","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">PcBTYTOM</p>","","","","","","","",""
"html-keyboard-response","41","71912","0.0-7.0-0.34","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">chEDOmAM</p>","","","","","","","",""
"html-keyboard-response","42","72920","0.0-7.0-0.35","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZAGUOA</p>","","","","","","","",""
"html-keyboard-response","43","73929","0.0-7.0-0.36","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">COTKdTAh</p>","","","","","","","",""
"html-keyboard-response","44","74937","0.0-7.0-0.37","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">BATOctAY</p>","","","","","","","",""
"html-keyboard-response","45","75938","0.0-7.0-0.38","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ZNLOvGUOA</p>","","","","","","","",""
"html-keyboard-response","46","76944","0.0-7.0-0.39","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">tmYhmCd</p>","","","","","","","",""
"html-keyboard-response","47","77959","0.0-7.0-0.40","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREYTOM</p>","","","","","","","",""
"html-keyboard-response","48","78968","0.0-7.0-0.41","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">cuOJbrAm</p>","","","","","","","",""
"html-keyboard-response","49","79969","0.0-7.0-0.42","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">mZUrQOcZJ</p>","","","","","","","",""
"html-keyboard-response","50","80977","0.0-7.0-0.43","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">NbmQUGUOA</p>","","","","","","","",""
"html-keyboard-response","51","81992","0.0-7.0-0.44","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">bAdkmCd</p>","","","","","","","",""
"html-keyboard-response","52","83001","0.0-7.0-0.45","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcrba</p>","","","","","","","",""
"html-keyboard-response","53","84005","0.0-7.0-0.46","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">BATOcmAM</p>","","","","","","","",""
"html-keyboard-response","54","85008","0.0-7.0-0.47","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAarAm</p>","","","","","","","",""
"html-keyboard-response","55","86023","0.0-7.0-0.48","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREmCd</p>","","","","","","","",""
"html-keyboard-response","56","87033","0.0-7.0-0.49","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAarba</p>","","","","","","","",""
"html-keyboard-response","57","88040","0.0-7.0-0.50","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MDKPmAM</p>","","","","","","","",""
"html-keyboard-response","58","89056","0.0-7.0-0.51","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">BATOcmCd</p>","","","","","","","",""
"html-keyboard-response","59","90073","0.0-7.0-0.52","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ZNLOvrba</p>","","","","","","","",""
"html-keyboard-response","60","91074","0.0-7.0-0.53","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">NbmQUOcZJ</p>","","","","","","","",""
"html-keyboard-response","61","92088","0.0-7.0-0.54","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">PcBTmAM</p>","","","","","","","",""
"html-keyboard-response","62","93104","0.0-7.0-0.55","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcGUOA</p>","","","","","","","",""
"html-keyboard-response","63","94107","0.0-7.0-0.56","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">OAblcNac</p>","","","","","","","",""
"html-keyboard-response","64","95120","0.0-7.0-0.57","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ZNLOvrAm</p>","","","","","","","",""
"html-keyboard-response","65","96124","0.0-7.0-0.58","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">mZUrQNac</p>","","","","","","","",""
"html-keyboard-response","66","97135","0.0-7.0-0.59","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">kdaAJrAm</p>","","","","","","","",""
"html-keyboard-response","67","98145","0.0-7.0-0.60","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcOcZJ</p>","","","","","","","",""
"html-keyboard-response","68","99154","0.0-7.0-0.61","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">DmAMEmAM</p>","","","","","","","",""
"html-keyboard-response","69","100168","0.0-7.0-0.62","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">KBKBEYTOM</p>","","","","","","","",""
"html-keyboard-response","70","101170","0.0-7.0-0.63","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZArAm</p>","","","","","","","",""
"html-keyboard-response","71","102177","0.0-7.0-0.64","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">YZJmrba</p>","","","","","","","",""
"html-keyboard-response","72","103187","0.0-7.0-0.65","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">PcBTmCd</p>","","","","","","","",""
"html-keyboard-response","73","104195","0.0-7.0-0.66","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">bAdkdTAh</p>","","","","","","","",""
"html-keyboard-response","74","105210","0.0-7.0-0.67","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">ZNLOvOcZJ</p>","","","","","","","",""
"html-keyboard-response","75","106219","0.0-7.0-0.68","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">chEDOdTAh</p>","","","","","","","",""
"html-keyboard-response","76","107226","0.0-7.0-0.69","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">DmAMEYTOM</p>","","","","","","","",""
"html-keyboard-response","77","108234","0.0-7.0-0.70","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">COTKmAM</p>","","","","","","","",""
"html-keyboard-response","78","109249","0.0-7.0-0.71","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREtAY</p>","","","","","","","",""
"html-keyboard-response","79","110251","0.0-7.0-0.72","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">kdaAJNac</p>","","","","","","","",""
"html-keyboard-response","80","111266","0.0-7.0-0.73","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">mZUrQrba</p>","","","","","","","",""
"html-keyboard-response","81","112275","0.0-7.0-0.74","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">KBKBEmAM</p>","","","","","","","",""
"html-keyboard-response","82","113290","0.0-7.0-0.75","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">OAblcrAm</p>","","","","","","","",""
"html-keyboard-response","83","114299","0.0-7.0-0.76","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">chEDOtAY</p>","","","","","","","",""
"html-keyboard-response","84","115306","0.0-7.0-0.77","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">DmAMEdTAh</p>","","","","","","","",""
"html-keyboard-response","85","116315","0.0-7.0-0.78","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZANac</p>","","","","","","","",""
"html-keyboard-response","86","117331","0.0-7.0-0.79","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">chEDOmCd</p>","","","","","","","",""
"html-keyboard-response","87","119727","0.0-8.0","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","2396"," ","<p>Ottimo, hai visto il primo blocco di parole. Ora puoi prenderti una piccola pausa.</p>
      <p>Premi la barra quando sei pronta/o per riprendere.</p>","","","","","","","",""
"html-keyboard-response","88","120731","0.0-9.0-0.0","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcrAm</p>","","","","","","","",""
"html-keyboard-response","89","121743","0.0-9.0-0.1","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREmCd</p>","","","","","","","",""
"html-keyboard-response","90","122755","0.0-9.0-0.2","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">NbmQUNac</p>","","","","","","","",""
"html-keyboard-response","91","123761","0.0-9.0-0.3","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">MBKREtAY</p>","","","","","","","",""
"html-keyboard-response","92","124776","0.0-9.0-0.4","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZArAm</p>","","","","","","","",""
"html-keyboard-response","93","125786","0.0-9.0-0.5","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">BATOcmCd</p>","","","","","","","",""
"html-keyboard-response","94","126788","0.0-9.0-0.6","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">kdaAJOcZJ</p>","","","","","","","",""
"html-keyboard-response","95","127805","0.0-9.0-0.7","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">COTKmCd</p>","","","","","","","",""
"html-keyboard-response","96","128808","0.0-9.0-0.8","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">aUZAGUOA</p>","","","","","","","",""
"html-keyboard-response","97","129819","0.0-9.0-0.9","5e80c7d61a07dd7b0d8f0111","64b003020eef62ee308107cc","64b1091b43ebe68af96e600c","null","null","<p style=""font-size: 60px; font-family: BACS"">DmAMEYTOM</p>","","","","","","","",""
