"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","response","stimulus","success","item","task","correct_response","correct","target","confound","name"
"html-keyboard-response","10","73209","0.0-7.0-0.3","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">JmvmOkGua</p>","","","","","","","",""
"html-keyboard-response","11","74211","0.0-7.0-0.4","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">CYPcTbk</p>","","","","","","","",""
"html-keyboard-response","12","75222","0.0-7.0-0.5","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZckGua</p>","","","","","","","",""
"html-keyboard-response","13","76224","0.0-7.0-0.6","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAaYbN</p>","","","","","","","",""
"html-keyboard-response","14","77229","0.0-7.0-0.7","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">NJZluda</p>","","","","","","","",""
"html-keyboard-response","15","78239","0.0-7.0-0.8","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">DOBhYmCd</p>","","","","","","","",""
"html-keyboard-response","16","79244","0.0-7.0-0.9","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">MhKdTPOM</p>","","","","","","","",""
"html-keyboard-response","17","80249","0.0-7.0-0.10","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GLYrAuda</p>","","","","","","","",""
"html-keyboard-response","18","81251","0.0-7.0-0.11","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lRCBtAY</p>","","","","","","","",""
"html-keyboard-response","19","82259","0.0-7.0-0.12","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUuda</p>","","","","","","","",""
"html-keyboard-response","20","83270","0.0-7.0-0.13","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lRCBTPOM</p>","","","","","","","",""
"html-keyboard-response","21","84286","0.0-7.0-0.14","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZkGua</p>","","","","","","","",""
"html-keyboard-response","22","85301","0.0-7.0-0.15","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">MhKdmhc</p>","","","","","","","",""
"html-keyboard-response","23","86304","0.0-7.0-0.16","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">BECkTbk</p>","","","","","","","",""
"html-keyboard-response","24","87311","0.0-7.0-0.17","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZYbN</p>","","","","","","","",""
"html-keyboard-response","25","88312","0.0-7.0-0.18","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lRCBmhc</p>","","","","","","","",""
"html-keyboard-response","26","89327","0.0-7.0-0.19","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">TCbDCmCd</p>","","","","","","","",""
"html-keyboard-response","27","90331","0.0-7.0-0.20","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">EYtYRTbk</p>","","","","","","","",""
"html-keyboard-response","28","91337","0.0-7.0-0.21","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lhCTCmhc</p>","","","","","","","",""
"html-keyboard-response","29","92352","0.0-7.0-0.22","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUQru</p>","","","","","","","",""
"html-keyboard-response","30","93362","0.0-7.0-0.23","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">dMYBPTPOM</p>","","","","","","","",""
"html-keyboard-response","31","94369","0.0-7.0-0.24","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kNuaQru</p>","","","","","","","",""
"html-keyboard-response","32","95377","0.0-7.0-0.25","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">NJZlYbN</p>","","","","","","","",""
"html-keyboard-response","33","96379","0.0-7.0-0.26","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">JmvmOQru</p>","","","","","","","",""
"html-keyboard-response","34","97391","0.0-7.0-0.27","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kbmZOuda</p>","","","","","","","",""
"html-keyboard-response","35","98393","0.0-7.0-0.28","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">BECkmCd</p>","","","","","","","",""
"html-keyboard-response","36","99397","0.0-7.0-0.29","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUYZUZ</p>","","","","","","","",""
"html-keyboard-response","37","100400","0.0-7.0-0.30","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">MhKdtAY</p>","","","","","","","",""
"html-keyboard-response","38","101406","0.0-7.0-0.31","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lhCTCTbk</p>","","","","","","","",""
"html-keyboard-response","39","102413","0.0-7.0-0.32","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kNuakGua</p>","","","","","","","",""
"html-keyboard-response","40","103426","0.0-7.0-0.33","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">NJZlQru</p>","","","","","","","",""
"html-keyboard-response","41","104430","0.0-7.0-0.34","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GLYrAYZUZ</p>","","","","","","","",""
"html-keyboard-response","42","105433","0.0-7.0-0.35","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">TCbDCTbk</p>","","","","","","","",""
"html-keyboard-response","43","106437","0.0-7.0-0.36","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lRCBmCd</p>","","","","","","","",""
"html-keyboard-response","44","107439","0.0-7.0-0.37","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">mLdkZYbN</p>","","","","","","","",""
"html-keyboard-response","45","108450","0.0-7.0-0.38","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">CYPcmCd</p>","","","","","","","",""
"html-keyboard-response","46","109466","0.0-7.0-0.39","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kbmZOkGua</p>","","","","","","","",""
"html-keyboard-response","47","110469","0.0-7.0-0.40","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">mLdkZuda</p>","","","","","","","",""
"html-keyboard-response","48","111476","0.0-7.0-0.41","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lhCTCtAY</p>","","","","","","","",""
"html-keyboard-response","49","112491","0.0-7.0-0.42","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUYbN</p>","","","","","","","",""
"html-keyboard-response","50","113499","0.0-7.0-0.43","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">EYtYRtAY</p>","","","","","","","",""
"html-keyboard-response","51","114502","0.0-7.0-0.44","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kKRCmCd</p>","","","","","","","",""
"html-keyboard-response","52","115516","0.0-7.0-0.45","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">EYtYRTPOM</p>","","","","","","","",""
"html-keyboard-response","53","116522","0.0-7.0-0.46","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAakGua</p>","","","","","","","",""
"html-keyboard-response","54","117525","0.0-7.0-0.47","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kKRCmhc</p>","","","","","","","",""
"html-keyboard-response","55","118529","0.0-7.0-0.48","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZYZUZ</p>","","","","","","","",""
"html-keyboard-response","56","119535","0.0-7.0-0.49","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">lhCTCmCd</p>","","","","","","","",""
"html-keyboard-response","57","120540","0.0-7.0-0.50","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcYbN</p>","","","","","","","",""
"html-keyboard-response","58","121545","0.0-7.0-0.51","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">NJZlYZUZ</p>","","","","","","","",""
"html-keyboard-response","59","122549","0.0-7.0-0.52","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">BECktAY</p>","","","","","","","",""
"html-keyboard-response","60","123565","0.0-7.0-0.53","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">TCbDCmhc</p>","","","","","","","",""
"html-keyboard-response","61","124580","0.0-7.0-0.54","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">DOBhYTbk</p>","","","","","","","",""
"html-keyboard-response","62","125581","0.0-7.0-0.55","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcQru</p>","","","","","","","",""
"html-keyboard-response","63","126585","0.0-7.0-0.56","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">dMYBPTbk</p>","","","","","","","",""
"html-keyboard-response","64","127593","0.0-7.0-0.57","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">DOBhYTPOM</p>","","","","","","","",""
"html-keyboard-response","65","128610","0.0-7.0-0.58","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">CYPctAY</p>","","","","","","","",""
"html-keyboard-response","66","129625","0.0-7.0-0.59","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">dMYBPmhc</p>","","","","","","","",""
"html-keyboard-response","67","130639","0.0-7.0-0.60","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kKRCTPOM</p>","","","","","","","",""
"html-keyboard-response","68","131646","0.0-7.0-0.61","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kbmZOYZUZ</p>","","","","","","","",""
"html-keyboard-response","69","132649","0.0-7.0-0.62","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">dMYBPtAY</p>","","","","","","","",""
"html-keyboard-response","70","133654","0.0-7.0-0.63","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kKRCTbk</p>","","","","","","","",""
"html-keyboard-response","71","134660","0.0-7.0-0.64","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">MhKdmCd</p>","","","","","","","",""
"html-keyboard-response","72","135661","0.0-7.0-0.65","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">TCbDCtAY</p>","","","","","","","",""
"html-keyboard-response","73","136667","0.0-7.0-0.66","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kNuauda</p>","","","","","","","",""
"html-keyboard-response","74","137672","0.0-7.0-0.67","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">mLdkZkGua</p>","","","","","","","",""
"html-keyboard-response","75","138677","0.0-7.0-0.68","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">CYPcTPOM</p>","","","","","","","",""
"html-keyboard-response","76","139685","0.0-7.0-0.69","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">EYtYRmhc</p>","","","","","","","",""
"html-keyboard-response","77","140691","0.0-7.0-0.70","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcYZUZ</p>","","","","","","","",""
"html-keyboard-response","78","141693","0.0-7.0-0.71","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">JmvmOuda</p>","","","","","","","",""
"html-keyboard-response","79","142708","0.0-7.0-0.72","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZQru</p>","","","","","","","",""
"html-keyboard-response","80","143713","0.0-7.0-0.73","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">BECkTPOM</p>","","","","","","","",""
"html-keyboard-response","81","144727","0.0-7.0-0.74","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">DOBhYmhc</p>","","","","","","","",""
"html-keyboard-response","82","145729","0.0-7.0-0.75","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kbmZOQru</p>","","","","","","","",""
"html-keyboard-response","83","146733","0.0-7.0-0.76","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GLYrAYbN</p>","","","","","","","",""
"html-keyboard-response","84","147736","0.0-7.0-0.77","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAauda</p>","","","","","","","",""
"html-keyboard-response","85","148740","0.0-7.0-0.78","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">JmvmOYZUZ</p>","","","","","","","",""
"html-keyboard-response","86","149755","0.0-7.0-0.79","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">ldAaQru</p>","","","","","","","",""
"html-keyboard-response","87","153222","0.0-8.0","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","3466"," ","<p>Ottimo, hai visto il primo blocco di parole. Ora puoi prenderti una piccola pausa.</p>
      <p>Premi la barra quando sei pronta/o per riprendere.</p>","","","","","","","",""
"html-keyboard-response","88","154226","0.0-9.0-0.0","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">MhKdtAY</p>","","","","","","","",""
"html-keyboard-response","89","155232","0.0-9.0-0.1","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kNuauda</p>","","","","","","","",""
"html-keyboard-response","90","156248","0.0-9.0-0.2","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">JmvmOkGua</p>","","","","","","","",""
"html-keyboard-response","91","157254","0.0-9.0-0.3","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">uQuZcYbN</p>","","","","","","","",""
"html-keyboard-response","92","158261","0.0-9.0-0.4","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">TCbDCTbk</p>","","","","","","","",""
"html-keyboard-response","93","159265","0.0-9.0-0.5","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kbmZOuda</p>","","","","","","","",""
"html-keyboard-response","94","160279","0.0-9.0-0.6","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">mLdkZYbN</p>","","","","","","","",""
"html-keyboard-response","95","161282","0.0-9.0-0.7","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">GJGcZkGua</p>","","","","","","","",""
"html-keyboard-response","96","162289","0.0-9.0-0.8","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">vYLUQru</p>","","","","","","","",""
"html-keyboard-response","97","163291","0.0-9.0-0.9","5feb64b3341f42bb63200e36","64afc2c9a8732ea92db0087d","64afd84b2278b5a2a9cb4704","null","null","<p style=""font-size: 60px; font-family: BACS"">kKRCmhc</p>","","","","","","","",""
